id,text,label
3013,wa tsenwa,unknown
3014,lebogangnm wa tsenwa,unknown
3015,karabolegwete lmao wena otlogo tsenwa jaka ene pls,unknown
3016,pretoria2022 isephara wena wa tsenwa stru,unknown
3017,2022africa batho ba tsenwa straighti mean wtf,unknown
3018,mfana80857307 wa tsenwa wena lucky,unknown
3019,tshepisngobeni kea tsenwa nna,unknown
3020,thapz maybe ba tsenwa,unknown
3021,nako ya kere kea dira tlaabo box ele 800,unknown
3022,fiwab ke tla dira jalo moratiwa,unknown
3023,if o dira something that could potentially hurt you you record it right right,unknown
3024,lawkead batho ba nale go dira dilo ebe ba blamer bojalwa their hidden characters come to light ha ba nole,unknown
3025,realbkworldwide ga se gore o ye go dira appearance,unknown
3026,mogkutlo dira jalo o tla ntshwara lebogo,unknown
3027,dj o dira mrivithi bbmzansi,unknown
3028,pabii ke batla go dira like on your avi it looks so nice,unknown
3029,boremo urcsacenturion ke tla dira bjalo,unknown
3030,lancasterdeep le dira dilo banna waitse,unknown
3031,shortrigue kana ya go dira plan yele hela once,unknown
3032,lushbeauty1 o batlo dira eng,unknown
3033,heelang rea go dira yang batho bale ko triping,unknown
3034,tshepangmadome o kile a dira kamo mphela jalo okare o simolola go rata african woman my queens will sort him out o re tuu,unknown
3035,shabbarams ba dira yaalo eya,unknown
3036,bozziet ba ska re dira so,unknown
3037,e dira eng italy,unknown
3038,humbu30 otla dira gore ke tlhoye pay day yame,unknown
3039,ke batlo go mo dira,unknown
3040,il1conductor callmethaboo2nd mara guys why le dira so mara lesho re sharp i mean i felt it seated endlini and im not even indian tjeses i love south africans,unknown
3041,gongwe ne a ile go dira year end stock count,unknown
3042,gongwe ganka dira heavy breathing le mongwe ke tla akanya sentle,unknown
3043,i was so stressed earlier then i went and bought burgers ke dira eng ka di burger tse 2,unknown
3044,iamlowahbw nooowa se dira,unknown
3045,macpercy but problem ke gore re dira friday kamoso or yang,unknown
3046,kimlaura1 iphone e dira le smile tjaaaa nam ngiyaifuna,unknown
3047,cookitbw ke tla go dira ceo autlwa,unknown
3048,mshaichang modimo ke star o dira bontle hela jo bo hakgamatsang,unknown
3049,mokgadimoments realxavier011 o re morishana o dira eng mpolaye gape,unknown
3050,bago neile kerese e 1 o dira 29,unknown
3051,austynoko o swanete a dira ka boomo,unknown
3052,supecam lindataniel bathong nna ke dira eng lol,unknown
3053,siralexsebika pikasome gaa dira sentle,unknown
3054,mczeei yvettematsh ee ke tlaa dira ema pele,unknown
3055,makgoro ke nyaka go dira borotho ge ke tsoga and besides dololo boroko even in my business im going to kind regards this time,unknown
3056,elpatron350 nickmangwana kopooo pa sport madhara akakura generation kusati kwane social media aya mamusota,unknown
3057,ikgomotsengm a senang molato,unknown
3058,liamprims kontle ga space mrena o molato,unknown
3059,krmosikili molato,unknown
3060,namibiancleaner its all love brother id love strong economic bong and one currency between us and push ourselves forward,unknown
3061,so this underground rapper gorilla nems released an album titled bing bong and every song in it is titled bing bong but with remixes to make it worse the beat is the same from the first song to the last track yo thats just genius,unknown
3062,o no tengo goma o sigo ebrio,unknown
3063,madiboity they cant say anything even maleme from eff he is hiding,unknown
3064,unclewaffffles wa mpolaya dypoi,unknown
3065,nele mpolaya lere ke farewell party ya gash1 mabane bbmzansi,unknown
3066,tumza781 batho ba batla go mpolaya wena wa tshegaao tumi,unknown
3067,iamwest3 yoh la mpolaya,unknown
3068,kegomod03061209 slyzatsotsi wa mpolaya hle,unknown
3069,refiloelizzy manbearmotie sbongilengwane mdunje net o tlo mpolaya ka that video,unknown
3070,castro wa mpolaya theestateon3,unknown
3071,pholosom o mpolaya gore,unknown
3072,missmaleka ska mpolaya so,unknown
3073,mulayo e mpolaya all the time,unknown
3074,giftmo wa mpolaya,unknown
3075,kennamatshepe kampane a mpolaya,unknown
3076,pusogov mmata ska mpolaya,unknown
3077,pusogov sbongilengwane nna la mpolaya serious,unknown
3078,seabelolekoko ba mpolaya gore,unknown
3079,lenyora21 ba mpolaya totamodumo o fedile ere thusitse arrows,unknown
3080,welcome to the club kile abo ke kwallwa makwalo a mohuta o gore,unknown
3081,robusthun no this is too muchkana mohuta yo o lapisa tlhaloganyo gore,unknown
3082,mpklast bao ke mohuta o 1,unknown
3083,motheiquirk o nwa moro,unknown
3084,mmakonem o strongo nkabe eo wixitxe fase ae raloke savannah e sadisa batho ka mapona,unknown
3085,dwabamanza wena warra ako o raloke chess maan this coach of ours is useless jerrrrr,unknown
3086,karaboangel the last part sent me to avalon a bolela byao a tshela noka ya babylons,unknown
3087,nontobekonm bola space,unknown
3088,ive had heated heated arguments with my mom mara kanje ehh hoka nkga hosa bola,unknown
3089,gmsauka asima87732476 kessiedr seemesimyyyy eya changa chi mutu bola uli ndi twin wako,unknown
3090,odeeteseletso nnyaa eo im aware ke raa ya go bola o ntse o tsamaa,unknown
3091,ayaw palapag ng bola ih,unknown
3092,jerryhere10 shoaibjatt dekh lo jb se bola hai jatt sab ne wkt hi mil rhi,unknown
3093,risnayanihannah amin tp sayang bgt kan lgi on fire gini lini tengah adalah kunci selama bisa kuasain bola aman kita awal2 tadi msh gugup setelah enjoy enak bgt dilihat naikin gaji xavi,unknown
3094,newprofilepic akere president are re ntshe di musk,unknown
3095,ha se gore o ntshe an rnb gospel album beauty of god touched you and distrusts everything you thought was itthis is just the beginning,unknown
3096,loggomotswai tsheps1981 nna kere le modimo jesu le maria mmagwe jesu a ka ntshe kgang e so mo nna gore ke beye mo twitter,unknown
3097,ge le humane nako le join space dilo tsela dia tsifa,unknown
3098,car wash ha ntse re emetse lihlatsuoe nne re tsehetse ebe re felehetse ka wine etsoe tsela e telele,unknown
3099,kamogelo84 from jwaneng ke tsela ya meraka the only risk is head on mo the curves,unknown
3100,we are driving to vryburg the gang is complaing im chilling cos ke w tlwaetse tsela e,unknown
3101,keyahrapulana yho i tried refusing ehh ba mpetha ka blackmail engwe you know i love food neh mara tsela ke di jetse boimeng,unknown
3102,antonyngele ebile omokwinyisa dipilisi tsela ka nkane,unknown
3103,jo why osa busi braids tsela tsao lekella,unknown
3104,seberekane tsela tsoeu,unknown
3105,mara my brother is my pillar of strength tlhe kabza de small ong puletse di tsela,unknown
3106,rmorienyane relebohlekabelo ha ke kene sekolo mono na,unknown
3107,dumela hlamma laronacn tota ke boetse twitter just to tell you goodnight and candy dreams let me go and finish watching makorea,unknown
3108,ntsikizulu igama lakhe malibongwe amen mzalwane re tla kopana labone ka letsatsi la merapelo ya bo mme,unknown
3109,lumkagirl sebete blame it on sebetehe is this bhubesi that dont discriminate against beautiful women,unknown
3110,ga ke itsi gore ke letse ke tsere kae sebete sa go nwa savanna mabane,unknown
3111,kristianmmusi shortrigue jaanong o batla lady a tlhogele busnsssebete,unknown
3112,mosopjadim keletsomss onale sebete ngwaneshu,unknown
3113,nonitheotiginal sebete se sekana,unknown
3114,lannisomething nahhh this nigga onale sebete wtf,unknown
3115,antidizy ba sebete kapa ese ele ho bapalla letsoele joalo kaha ba tloaetse,unknown
3116,mavaraofficial harrydaniyan maboendi sebete sago complain ose tseya kae cos he can just pass the tweet,unknown
3117,andile onale sebete,unknown
3118,tshegommm o sebete weitsi,unknown
3119,sebete sona,unknown
3120,sebete sa roroma,unknown
3121,the audacity of even putting terry and dirty in one sentence sies onale sebete sa chuck norris terrytreasure bbmzansi,unknown
3122,ntkdshn canaanarinda lonechildmjb theosbarham256 ethankiweewa ayebazibweagath ugleggo johnlaban256 kati zonna zembeera nazo zembaea,unknown
3123,capitalfmuganda nze munveeko kubanga museveni m7 yaalonda kati awo,unknown
3124,married woman ethenga ukutya kwe kati for abantu,unknown
3125,when i was young in mind i used to ask myself why would one go on apps to look for a partner now i got the answers after the bad experience kati nsimbudde,unknown
3126,not the other preparing to tackle gash1 about egyptian pyramids kati gash1 is against the motion i stan harder gashers vote for gash1 howbbmzansi,unknown
3127,kmaruve mooooorning kati,unknown
3128,sazihlatshwayo zahzungu sholo kuthi kati lalilele ziko ngasesishebeni,unknown
3129,jo ke mohlolohloloha ke ratwa lennaka rato le lekalo,unknown
3130,lkeletjo o ratwa ke nna my love,unknown
3131,tokafatjotoka mphakisho mo gona akesa ratwa shame,unknown
3132,bapelakgosigadi nalelebogang o ratwa ke nna kgoigadi,unknown
3133,tshegow happy birthday tshego,unknown
3134,orirsa flyingfishsa ah ene tshe nda lindela nomboro,unknown
3135,mhofelamhofu mushapps tinoedzazvimwe1 ntateranaka viematongo munyati01 tafadzwamugwadi advfulcrum kyrantitterton mamoyot ko mugotsi ma ed na chiwenga mu harare east makamira sei,unknown
3136,please help looking for a borehole drilling companyim 122km away from hararedm pleasethanks nekubatsira,unknown
3137,leethamboh1 gaytonmck stay there in harare wena and eat dust we are busy here with our own issues,unknown
3138,simblexd chirindaog ndakambodzi harare guys,unknown
3139,mohlang keye kreya koija leka meno,unknown
3140,pangmasuoane cheriom chehe hleng atseba neke sa nahane ho nale mohlang ke tla iphumana ke tlo hloka ho e sebelisa hangata nthoenoere ke lo laminata lenna,unknown
3141,dagreatass trip ea mohlang ho lo khethoa eona he will be lit,unknown
3142,komphelasteve ba re o setulo coach anyway well said my couch,unknown
3143,ghabadiyasly dijeje tsedi kukang cooler box mme di phalwa ke go kuka cement,unknown
3144,so she is now friends with zari and swanky this one has a problem a rate go phalwa,unknown
3145,kholofe12120549 ke tla reng kaore okare o nyako nganga,unknown
3146,saclassycouture yes please and thank you swipe fela otla sola kamoso,unknown
3147,buhle82507337 mita vabya niti sola sesi,unknown
3148,sameoldg lol had a heated moment with a side today keya te sola ebile,unknown
3149,molwantwasambo teabee15 se problem iyin loko wu ntimile vo nwina ma swi rhandza ku sola hey mo vula ku mi tolovele muhori loeo basuluka,unknown
3150,pebblesneo ke apere di pjs and i feel its too soon mara ct yona,unknown
3151,paulfouriee jaresh012 ene yona re tlono e namela arena option,unknown
3152,yoh ha a turn up ena le batho ba yona,unknown
3153,re jola di talking tomhao sa bui le yona hae bui,unknown
3154,kwenaless karaborasseala re nyaka ewallet pula molomo ke yona,unknown
3155,oscarmagud sentletse ke crush ya ka yona ee,unknown
3156,guys kgante salary ya maloba ke yona ya goodfriday gape nna okare ke sharakantshitse dilo,unknown
3157,matshidimazwi yoooo ke sharp ka yona danmmm n3 stay winning,unknown
3158,salary ya friday ke yona ya good friday,unknown
3159,sizwedhlomo myanc do you think they know what that is yini yona amahloni,unknown
3160,salary ya maloba ke yona ya good friday,unknown
3161,itgirlnonduh pluz ngizthandela yona qha nami,unknown
3162,zqelekazi04 mrspee3 i wonder yeyiphi le ndawo endingayihambiyo emthatha eclean yona yodwa,unknown
3163,that transition le yona,unknown
3164,mandlela9 kwakwi hip pop yani yona le,unknown
3165,photocopy una yona,unknown
3166,uyifaka kuphi i cv mawufuna inja yakho ibe yi police dog at least makusebenze yona,unknown
3167,seriously ye yona ke mahlabiadihlong e tla re segia ka mathaba,unknown
3168,sipokazililitha ewe injalo yonaabo khanyi mbawu did it you can did it too,unknown
3169,sefakox ngoban aba ngokipanty yona,unknown
3170,preciousmoabi4 e yona ke dompas shame,unknown
3171,just saw a range rover evogue convertible thats one feminine car yona le golf and a3 convertibles,unknown
3172,uluyandagama yona vele iyadingeka,unknown
3173,that time brisbane roar has already scored australia le yona,unknown
3174,tshepotsala imali yona bayifuna kwendlula umsebenti kepha kute i service delivery,unknown
3175,blessingndukss heidipaulsen sigujanaza iomega yona uyayazi nokuthi malini,unknown
3176,hmm hairline yona,unknown
3177,ba re jola le yona ke gash o bbmzansi,unknown
3178,lotsnlots1 yona ya popa mara,unknown
3179,mybeastovio atleast youre expecting money yaka yona yo sala ele empty,unknown
3180,sadcrib unlockyoume ko go betha ka yona moving forward,unknown
3181,therealjessb1 ag you say yini e wrong i sex i sex iyafana nje nale abakwenza yona ke ntana dont act woke ngami lana,unknown
3182,madithame maiteramz ke yona,unknown
3183,ndhambie muhluriminyk vanhu va midrand nava tiva iswifevi when theres a new place in town they run there ask shimza fridays se yi wini it was the in thing perere is surviving thou cubana na yona ku empty,unknown
3184,tshivhidzobono inkulu into abakwenze yona awsagowi,unknown
3185,djbrianrikhotso connymikateko xolanwalekenhuk i thank you for the lovely show friday mix yona to me it was personal it woken the beautiful memories thank you and have a blessed weekend ahead of us,unknown
3186,who has 10k lying around nje ngiphe yona,unknown
3187,moiloa18527828 aviwen imito yona ingenaphi eku cheateni komnikazi ey abafazi kodwa,unknown
3188,shumbakadzi11 ndoda like everything nje is a curve ball abanye bethu we watch out of loyalty to the the book and we never leave a page unturned kodwa le abasinika yona,unknown
3189,pheladingoato ora chemba ebile yaka yona etletse,unknown
3190,iamlifa lool i pay every month do you pay yours or is your medical aid valid when you are transferred to overseas coz lento engiyokwenza yona they wont be able to treat you in south african health services,unknown
